standard_num,level,standard_name,drafts_name,publish_date,status
GB/T 29036-2012,国家标准,不锈钢表面氧化着色  技术规范和试验方法,"广东达志环保科技股份有限公司,武汉材料保护研究所,太原钢城企业公司",2012-12-31,现行
GB/T 29037-2012,国家标准,热喷涂  抗高温腐蚀和氧化的保护涂层,"北京焊博焊接材料有限公司,江西恒大高新技术股份有限公司,武汉材料保护研究所",2012-12-31,现行
GB/T 2904-2010,国家标准,镍铬-金铁、铜-金铁低温热电偶丝,"绍兴春晖自动化仪表有限公司,重庆仪表材料研究所,安徽蓝德集团股份有限公司",2010-12-01,现行
GB/T 29166-2021,国家标准,石油天然气工业  钢制钻杆,"山西风雷钻具有限公司,中国石油集团石油管工程技术研究院,天津钢管制造有限公司,宝山钢铁股份有限公司,中国石油大学(华东),渤海能克钻杆有限公司,中国石油集团渤海石油装备制造有限公司研究院,江苏曙光华阳钻具有限公司,上海海隆石油钻具有限公司,中国石油塔里木油田分公司",2021-08-20,即将实施
GB/T 29262-2012,国家标准,信息技术  面向服务的体系结构（SOA） 术语,"中软国际信息技术有限公司等,长风开放标准平台软件联盟,东方通科技发展有限公司,上海普元信息技术有限公司,中国电子技术标准化研究院",2012-12-31,现行
GB/T 29263-2012,国家标准,信息技术  面向服务的体系结构（SOA）应用的总体技术要求,"北京东方通科技发展有限公司,山东浪潮齐鲁软件产业股份有限公司等,长风开放标准平台软件联盟,中国电子技术标准化研究院,上海普元信息技术有限责任公司",2012-12-31,现行
GB/T 29302-2012,国家标准,无损检测仪器  相控阵超声检测系统的性能与检验,"广东省中山市特种设备检验所,广东汕头超声电子股份有限公司超声仪器分公司,武汉中科创新技术股份有限公司,南通友联数码技术开发有限公司,深圳华测检测技术股份有限公司,汕头市超声仪器研究所有限公司,常州超声电子有限公司,辽宁仪表研究所",2012-12-31,现行
GB/T 29308-2012,国家标准,核电厂安全重要仪表和控制系统老化管理要求,"大亚湾核电运营管理有限责任公司,北京广利核系统工程有限公司,上海核工程研究设计院",2012-12-31,现行
GB/T 29342-2012,国家标准,肉制品生产管理规范,"山东得利斯食品股份有限公司,深圳市华测检测技术股份有限公司,石狮市万里香食品有限公司,福建省厨师食品集团有限公司,中国商业联合会,南京雨润食品有限公司,杭州唯新食品有限公司,湖南唐人神肉制品有限公司,河南省漯河市双汇实业集团有限责任公司",2012-12-31,现行
GB/T 29363-2012,国家标准,核电厂用蒸气压缩循环冷水机组,"江森自控楼宇设备科技(无锡)有限公司,合肥天鹅制冷科技有限公司,昆山台佳机电有限公司,中国核电工程有限公司,浙江国祥空调设备有限公司,浙江中广电器有限公司,合肥通用机械研究院,广东吉荣空调有限公司,浙江盾安人工环境股份有限公司,中广核工程有限公司",2012-12-31,现行
GB/T 29462-2012,国家标准,电站堵阀,"杭州华惠阀门有限公司,武汉锅炉集团阀门有限责任公司,青岛电站阀门有限公司,华夏阀门有限公司,上海发电设备成套设计研究院,哈电集团哈尔滨电站阀门有限公司",2012-12-31,现行
GB/T 29480-2013,国家标准,接近电气设备的安全导则,"深圳市华测检测技术股份有限公司,浙江正泰电器股份有限公司,德力西电气有限公司,上海电动工具研究所,机械工业北京电工技术经济研究所,西门子(中国)有限公司",2013-02-07,现行
GB/T 29514-2018,国家标准,钢渣处理工艺技术规范,"中冶节能环保有限责任公司,宝山钢铁股份有限公司,马鞍山钢铁股份有限公司,冶金工业信息标准研究院,中冶建筑研究总院有限公司,济钢集团国际工程技术有限公司",2018-12-28,现行
GB/T 29536-2013,国家标准,金属管材成形极限图（FLD） 试验方法,"上海交通大学,宝山钢铁股份有限公司",2013-06-09,现行
GB/T 29546-2013,国家标准,闭式压力机静载变形测量方法,"济南二机床集团有限公司,深圳市华测检测技术股份有限公司,济南铸造锻压机械研究所有限公司",2013-06-09,现行
GB/T 29559-2013,国家标准,表面化学分析  辉光放电原子发射光谱  锌和/或铝基合金镀层的分析,"宝山钢铁股份有限公司,中国科学院物理研究所,中国科学院化学研究所",2013-07-19,现行
GB/T 29618.1-2017,国家标准,现场设备工具(FDT)接口规范 第1部分：概述和导则,"施耐德电气(中国)有限公司,上海自动化仪表有限公司,机机械工业仪器仪表综合技术经济研究所,重庆川仪自动化股份有限公司,赫优讯(上海)自动化系统贸易有限公司,西南大学,苏州美名软件有限公司,罗克韦尔自动化(中国)有限公司,浙江大学智能系统与控制研究所",2017-07-31,现行
GB/T 29618.2-2017,国家标准,现场设备工具(FDT)接口规范 第2部分：概念和详细描述,"施耐德电气(中国)有限公司,重庆川仪自动化股份有限公司,机机械工业仪器仪表综合技术经济研究所,上海自动化仪表有限公司,赫优讯(上海)自动化系统贸易有限公司,西南大学,苏州美名软件有限公司,罗克韦尔自动化(中国)有限公司,浙江大学智能系统与控制研究所",2017-07-31,现行
GB/T 29618.306-2017,国家标准,现场设备工具(FDT)接口规范 第306部分：通信行规集成 INTERBUS现场总线规范,"施耐德电气(中国)有限公司,上海自动化仪表有限公司,重庆川仪自动化股份有限公司,赫优讯(上海)自动化系统贸易有限公司,西南大学,郑州市市政工程勘测设计研究院,苏州美名软件有限公司,机械工业仪器仪表综合技术经济研究所,罗克韦尔自动化(中国)有限公司,浙江大学智能系统与控制研究所",2017-07-31,现行
GB/T 29618.42-2017,国家标准,现场设备工具(FDT)接口规范 第42部分：对象模型行规集成 通用语言基础结构,"施耐德电气(中国)有限公司,上海自动化仪表有限公司,重庆川仪自动化股份有限公司,赫优讯(上海)自动化系统贸易有限公司,西南大学,苏州美名软件有限公司,机械工业仪器仪表综合技术经济研究所,罗克韦尔自动化(中国)有限公司,浙江大学智能系统与控制研究所",2017-07-31,现行
GB/T 29618.5110-2021,国家标准,现场设备工具(FDT)接口规范  第5110部分:通用对象模型的通信实现  IEC 61784 CPF 1,"施耐德电气(中国)有限公司,重庆川仪自动化股份有限公司,深圳市尔泰科技有限公司,赫优信(上海)自动化系统贸易有限公司,厦门安东电子有限公司,机械工业仪器仪表综合技术经济研究所,重庆数隆信息技术有限责任公司,汉威科技集团股份有限公司,厦门宇电自动化科技有限公司,上海自动化仪表有限公司,西南大学,浙江大学,陕西创威科技有限公司,广州市熙泰自控设备有限公司,苏州美名软件有限公司",2021-10-11,即将实施
GB/T 29618.515-2017,国家标准,现场设备工具(FDT)接口规范 第515部分：通用对象模型的通信实现 MODBUS现场总线规范,"福建顺昌虹润精密仪器有限公司,赫优讯(上海)自动化系统贸易有限公司,上海自动化仪表股份有限公司,西南大学,机械工业仪器仪表综合技术经济研究所,苏州美名软件有限公司,施耐德电气(中国)公司,罗克韦尔自动化(中国)有限公司,浙江大学智能系统与控制研究所,重庆川仪自动化仪表股份有限公司",2017-07-31,现行
GB/T 29618.5215-2018,国家标准,现场设备工具（FDT）接口规范 第5215部分：通用语言基础结构的通信实现 IEC 61784 CPF 15,"施耐德电气(中国)有限公司,上海自动化仪表有限公司,重庆川仪自动化股份有限公司,西南大学,浙江大学,赫优信(上海)自动化系统贸易有限公司,机械工业仪器仪表综合技术经济研究所,苏州美名软件有限公司,罗克韦尔自动化(中国)有限公司",2018-09-17,现行
GB/T 29618.5231-2018,国家标准,现场设备工具（FDT）接口规范 第5231部分：通用语言基础结构的通信实现  IEC 61784 CP3/1和CP3/2,"施耐德电气(中国)有限公司,重庆川仪自动化股份有限公司,上海自动化仪表有限公司,西南大学,浙江大学,赫优信(上海)自动化系统贸易有限公司,机械工业仪器仪表综合技术经济研究所,苏州美名软件有限公司,罗克韦尔自动化(中国)有限公司",2018-09-17,现行
GB/T 29618.529-2018,国家标准,现场设备工具(FDT)接口规范 第529部分：通用语言基础结构的通信实现 IEC 61784 CPF 9,"施耐德电气(中国)有限公司,重庆川仪自动化股份有限公司,上海自动化仪表有限公司,西南大学,浙江大学,赫优信(上海)自动化系统贸易有限公司,机械工业仪器仪表综合技术经济研究所,苏州美名软件有限公司,罗克韦尔自动化(中国)有限公司",2018-09-17,现行
GB/T 29618.61-2017,国家标准,现场设备工具（FDT）接口规范 第61部分：通用对象模型的设备类型管理器样式指南,"赫优讯(上海)自动化系统贸易有限公司,福建顺昌虹润精密仪器有限公司,西南大学,上海自动化仪表股份有限公司,机械工业仪器仪表综合技术经济研究所,苏州美名软件有限公司,中国四联仪器仪表集团,重庆川仪自动化仪表股份有限公司",2017-07-12,现行
GB/T 29618.62-2017,国家标准,现场设备工具（FDT）接口规范 第62部分：现场设备工具（FDT）样式指南,"施耐德电气(中国)有限公司,机机械工业仪器仪表综合技术经济研究所,上海自动化仪表有限公司,重庆川仪自动化股份有限公司,赫优讯(上海)自动化系统贸易有限公司,西南大学,苏州美名软件有限公司,罗克韦尔自动化(中国)有限公司,浙江大学智能系统与控制研究所",2017-12-29,现行
GB/T 2970-2016,国家标准,厚钢板超声检测方法,"钢研纳克检测技术有限公司,四川兴天源材料检测技术有限公司,钢铁研究总院,冶金工业信息标准研究院,爱德森(厦门)电子有限公司",2016-02-24,现行
GB/T 29713-2013,国家标准,不锈钢焊丝和焊带,"天津市金桥焊材集团有限公司,四川大西洋焊接材料股份有限公司,哈尔滨焊接研究所,昆山京群焊材科技有限公司,常州华通焊业股份有限公司,江苏中江焊丝有限公司,天津大桥焊材集团有限公司",2013-09-18,现行
GB/T 29816-2013,国家标准,基于HART协议的阀门定位器通用技术条件,"北京自动化技术研究院,上海自动化仪表股份有限公司,西南大学,中环天仪股份有限公司,厦门安东电子有限公司,福建上润精密仪器有限公司,上海ABB工程有限公司,浙江迪元仪表有限公司,深圳万讯自控股份有限公司,西门子(中国)有限公司,北京瑞普三元仪表有限公司",2013-11-12,现行
GB/T 29821-2013,国家标准,工业过程测量和控制系统用仪表可靠性技术报告编写导则,"上海威尔泰工业自动化股份有限公司,重庆川仪自动化股份有限公司,福建顺昌虹润精密仪器有限公司,上海自动化仪表股份有限公司,中环天仪股份有限公司,上海工业自动化仪表研究院,杭州自动化技术研究院,重庆工业自动化仪表研究所,北京远东仪表有限公司",2013-11-12,现行
